Product_ID,Product_Name,Category,Sub_Category,Unit_Cost,Stock_Quantity,Supplier_ID,Unit_Price,Total_Units_Sold,Margin_Percentage
OFF-BI-10001267,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",Office Supplies,Binders,2.44,61,SUP-007,3.0324999999999998,19,19.54
OFF-PA-10002741,Xerox 1980,Office Supplies,Paper,1.43,90,SUP-039,1.8199999999999998,18,21.43
OFF-PA-10001471,Strathmore Photo Frame Cards,Office Supplies,Paper,2.42,138,SUP-030,4.1775,33,42.07
TEC-MA-10001972,Okidata C331dn Printer,Technology,Machines,99.66,108,SUP-016,193.57999999999998,28,48.52
FUR-FU-10003464,"Seth Thomas 8 1/2"" Cubicle Clock",Furniture,Furnishings,8.59,71,SUP-017,17.6175,17,51.24
TEC-PH-10002200,Aastra 6757i CT Wireless VoIP phone,Technology,Phones,145.75,124,SUP-046,182.48874999999998,42,20.13
TEC-PH-10002200,Aastra 6757i CT Wireless VoIP phone,Technology,Phones,145.75,95,SUP-014,182.48874999999998,42,20.13
OFF-PA-10004438,Xerox 1907,Office Supplies,Paper,6.42,73,SUP-001,11.255,11,42.96
FUR-FU-10004586,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Furniture,Furnishings,2.37,90,SUP-042,6.97,26,66.0
TEC-PH-10004908,Panasonic KX TS3282W Corded phone,Technology,Phones,41.44,114,SUP-013,56.92857142857143,34,27.21
FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",Furniture,Chairs,132.05,112,SUP-017,195.34125,38,32.4
TEC-MA-10000418,Cubify CubeX 3D Printer Double Head Print,Technology,Machines,519.85,61,SUP-043,657.5,17,20.94
OFF-BI-10004600,Ibico Ibimaster 300 Manual Binding System,Office Supplies,Binders,182.79,61,SUP-002,484.57142857142856,28,62.28
OFF-BI-10004040,Wilson Jones Impact Binders,Office Supplies,Binders,1.55,174,SUP-013,3.2588888888888885,61,52.44
OFF-AR-10001615,Newell 34,Office Supplies,Art,9.0,107,SUP-020,27.949999999999996,36,67.8
TEC-PH-10001299,Polycom CX300 Desktop Phone USB VoIP phone,Technology,Phones,47.75,88,SUP-048,80.396,29,40.61
OFF-AR-10004260,Boston 1799 Powerhouse Electric Pencil Sharpener,Office Supplies,Art,13.8,69,SUP-041,38.010000000000005,20,63.69
OFF-EN-10004773,Staple envelope,Office Supplies,Envelopes,12.86,72,SUP-019,19.38,27,33.64
OFF-BI-10001787,Wilson Jones Four-Pocket Poly Binders,Office Supplies,Binders,3.47,39,SUP-004,8.8825,14,60.93
OFF-ST-10002957,Sterilite Show Offs Storage Containers,Office Supplies,Storage,1.98,95,SUP-030,3.4,28,41.76
OFF-FA-10001883,"Alliance Super-Size Bands, Assorted Sizes",Office Supplies,Fasteners,9.16,83,SUP-011,18.3925,16,50.2
TEC-PH-10001644,"BlueLounge Milo Smartphone Stand, White/Metallic",Technology,Phones,10.26,52,SUP-031,13.883333333333333,25,26.1
OFF-LA-10000407,Avery White Multi-Purpose Labels,Office Supplies,Labels,2.56,78,SUP-034,8.3075,26,69.18
TEC-AC-10000420,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,Technology,Accessories,55.33,100,SUP-029,65.615,22,15.67
OFF-EN-10004846,Letter or Legal Size Expandable Poly String Tie Envelopes,Office Supplies,Envelopes,1.51,65,SUP-024,4.73,17,68.08
OFF-SU-10003567,Stiletto Hand Letter Openers,Office Supplies,Supplies,5.46,46,SUP-019,13.44,17,59.38
OFF-ST-10002301,Tennsco Commercial Shelving,Office Supplies,Storage,6.79,112,SUP-019,19.060000000000002,41,64.38
TEC-PH-10003095,Samsung HM1900 Bluetooth Headset,Technology,Phones,9.07,119,SUP-029,16.214285714285715,44,44.06
TEC-PH-10004912,Cisco SPA112 2 Port Phone Adapter,Technology,Phones,25.52,31,SUP-003,45.18,11,43.51
OFF-AR-10000799,Col-Erase Pencils with Erasers,Office Supplies,Art,3.27,56,SUP-022,6.18,8,47.09
OFF-PA-10004609,Xerox 221,Office Supplies,Paper,4.49,56,SUP-050,13.079999999999998,12,65.67
TEC-PH-10003171,Plantronics Encore H101 Dual Earpieces Headset,Technology,Phones,11.5,185,SUP-025,25.51571428571429,52,54.93
OFF-AP-10000595,Disposable Triple-Filter Dust Bags,Office Supplies,Appliances,1.63,53,SUP-040,4.1499999999999995,14,60.72
TEC-AC-10003399,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Technology,Accessories,19.24,98,SUP-012,27.610000000000003,21,30.32
TEC-MA-10002428,Fellowes Powershred HS-440 4-Sheet High Security Shredder,Technology,Machines,213.89,52,SUP-042,365.09,10,41.41
TEC-PH-10001128,Motorola Droid Maxx,Technology,Phones,77.08,64,SUP-041,99.455,27,22.5
OFF-PA-10001033,Xerox 1893,Office Supplies,Paper,14.33,183,SUP-010,28.16090909090909,68,49.11
TEC-AC-10000474,Kensington Expert Mouse Optical USB Trackball for PC or Mac,Technology,Accessories,75.14,53,SUP-045,172.25,18,56.38
FUR-FU-10002963,"Master Caster Door Stop, Gray",Furniture,Furnishings,1.14,101,SUP-012,1.6175,31,29.52
FUR-FU-10000193,Tenex Chairmats For Use with Hard Floors,Furniture,Furnishings,10.09,75,SUP-020,31.84,34,68.31
OFF-BI-10000962,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Office Supplies,Binders,5.72,116,SUP-032,10.568999999999999,52,45.88
OFF-AP-10002867,Fellowes Command Center 5-outlet power strip,Office Supplies,Appliances,39.94,60,SUP-047,78.58,12,49.17
FUR-BO-10002916,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Furniture,Bookcases,119.92,57,SUP-007,268.58000000000004,15,55.35
FUR-TA-10004152,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Furniture,Tables,23.89,114,SUP-017,33.852,31,29.43
FUR-FU-10000672,"Executive Impressions 10"" Spectator Wall Clock",Furniture,Furnishings,6.13,104,SUP-017,10.604,31,42.19
FUR-BO-10002598,"Hon Metal Bookcases, Putty",Furniture,Bookcases,28.2,135,SUP-044,49.010000000000005,36,42.46
OFF-ST-10004950,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",Office Supplies,Storage,6.63,226,SUP-019,18.163636363636364,71,63.5
OFF-ST-10004950,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",Office Supplies,Storage,6.63,182,SUP-021,18.163636363636364,71,63.5
OFF-PA-10004610,Xerox 1900,Office Supplies,Paper,1.26,136,SUP-017,1.9616666666666667,41,35.77
FUR-FU-10000320,OIC Stacking Trays,Furniture,Furnishings,2.49,100,SUP-043,5.493333333333333,26,54.67
FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",Furniture,Chairs,31.74,89,SUP-035,70.17625000000001,35,54.77
FUR-FU-10003919,Eldon Executive Woodline II Cherry Finish Desk Accessories,Furniture,Furnishings,5.69,63,SUP-031,9.995,13,43.07
OFF-PA-10000174,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Office Supplies,Paper,3.29,129,SUP-038,8.893333333333333,33,63.01
FUR-FU-10002703,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",Furniture,Furnishings,16.83,48,SUP-005,21.485,8,21.67
TEC-PH-10002415,Polycom VoiceStation 500 Conference phone,Technology,Phones,145.15,58,SUP-039,316.86199999999997,20,54.19
OFF-AR-10000657,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,Art,1.78,68,SUP-040,4.255999999999999,18,58.18
OFF-PA-10004996,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",Office Supplies,Paper,7.56,73,SUP-013,20.4775,16,63.08
OFF-PA-10003363,Xerox 204,Office Supplies,Paper,2.68,109,SUP-001,3.7225,33,28.01
TEC-AC-10002305,KeyTronic E03601U1 - Keyboard - Beige,Technology,Accessories,7.74,76,SUP-008,10.858,32,28.72
TEC-AC-10000990,Imation Bio 2GB USB Flash Drive Imation Corp,Technology,Accessories,103.1,79,SUP-036,139.2,18,25.93
FUR-BO-10001608,"Hon Metal Bookcases, Black",Furniture,Bookcases,54.56,79,SUP-002,95.152,21,42.66
FUR-BO-10000112,"Bush Birmingham Collection Bookcase, Dark Cherry",Furniture,Bookcases,78.93,32,SUP-027,103.15,8,23.48
TEC-PH-10004120,AT&T 1080 Phone,Technology,Phones,58.99,85,SUP-004,69.58333333333333,22,15.22
OFF-BI-10003476,Avery Metallic Poly Binders,Office Supplies,Binders,3.32,114,SUP-028,4.926666666666667,29,32.61
TEC-MA-10002859,Ativa MDM8000 8-Sheet Micro-Cut Shredder,Technology,Machines,84.45,69,SUP-036,128.98499999999999,9,34.53
OFF-AP-10001947,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,Office Supplies,Appliances,8.67,84,SUP-032,16.666666666666668,25,47.98
OFF-LA-10001982,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Office Supplies,Labels,1.83,64,SUP-029,4.0525,24,54.84
TEC-PH-10003484,Ooma Telo VoIP Home Phone System,Technology,Phones,55.17,88,SUP-010,114.83200000000002,27,51.96
OFF-PA-10000007,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",Office Supplies,Paper,1.37,69,SUP-042,2.033333333333333,26,32.62
OFF-PA-10000552,Xerox 200,Office Supplies,Paper,3.09,106,SUP-044,6.998,20,55.84
TEC-MA-10001148,Okidata MB491 Multifunction Printer,Technology,Machines,114.21,78,SUP-019,202.55,36,43.61
TEC-MA-10001148,Okidata MB491 Multifunction Printer,Technology,Machines,114.21,117,SUP-009,202.55,36,43.61
OFF-AR-10004062,Staples in misc. colors,Office Supplies,Art,9.02,53,SUP-002,23.12,11,60.99
OFF-ST-10000321,Akro Stacking Bins,Office Supplies,Storage,2.84,79,SUP-033,4.833333333333333,24,41.24
OFF-AR-10001149,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Office Supplies,Art,1.61,82,SUP-026,2.1128571428571425,37,23.8
OFF-AR-10001149,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Office Supplies,Art,1.61,105,SUP-041,2.1128571428571425,37,23.8
TEC-AC-10002134,Rosewill 107 Normal Keys USB Wired Standard Keyboard,Technology,Accessories,5.43,52,SUP-002,8.200000000000001,16,33.78
TEC-PH-10004071,PayAnywhere Card Reader,Technology,Phones,4.7,128,SUP-037,6.042,35,22.21
OFF-PA-10004039,Xerox 1882,Office Supplies,Paper,11.54,65,SUP-016,31.63,25,63.52
TEC-AC-10002550,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",Technology,Accessories,14.68,92,SUP-049,19.29,34,23.9
TEC-AC-10002550,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",Technology,Accessories,14.68,125,SUP-004,19.29,34,23.9
OFF-AR-10001725,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Office Supplies,Art,6.18,91,SUP-024,10.358333333333333,36,40.34
OFF-AR-10004269,Newell 31,Office Supplies,Art,2.79,77,SUP-047,6.114,23,54.37
OFF-BI-10003007,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Office Supplies,Binders,9.87,144,SUP-044,21.544285714285714,49,54.19
OFF-PA-10002195,Xerox 1966,Office Supplies,Paper,2.21,88,SUP-028,6.382727272727274,44,65.38
OFF-PA-10002195,Xerox 1966,Office Supplies,Paper,2.21,95,SUP-025,6.382727272727274,44,65.38
OFF-SU-10002522,Acme Kleen Earth Office Shears,Office Supplies,Supplies,1.31,80,SUP-003,3.4440000000000004,24,61.96
TEC-AC-10004859,"Maxell Pro 80 Minute CD-R, 10/Pack",Technology,Accessories,7.99,64,SUP-015,9.16,23,12.77
TEC-AC-10002558,Imation Swivel Flash Drive USB flash drive - 8 GB,Technology,Accessories,14.86,41,SUP-030,15.919999999999998,3,6.66
FUR-FU-10001731,Acrylic Self-Standing Desk Frames,Furniture,Furnishings,1.3,178,SUP-049,3.04,56,57.24
OFF-SU-10004782,"Elite 5"" Scissors",Office Supplies,Supplies,3.69,110,SUP-022,6.667142857142857,34,44.65
OFF-SU-10000432,Acco Side-Punched Conventional Columnar Pads,Office Supplies,Supplies,0.84,125,SUP-001,1.4749999999999999,34,43.05
OFF-LA-10004409,Avery 492,Office Supplies,Labels,1.68,89,SUP-004,3.3299999999999996,22,49.55
OFF-ST-10001031,Adjustable Personal File Tote,Office Supplies,Storage,15.4,69,SUP-029,23.662,13,34.92
OFF-LA-10000476,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",Office Supplies,Labels,3.92,53,SUP-048,7.57,4,48.22
OFF-AR-10002987,Prismacolor Color Pencil Set,Office Supplies,Art,6.57,110,SUP-043,10.453333333333333,43,37.15
TEC-CO-10001571,Sharp 1540cs Digital Laser Copier,Technology,Copiers,117.29,112,SUP-031,303.15000000000003,31,61.31
FUR-FU-10003026,"Eldon Regeneration Recycled Desk Accessories, Black",Furniture,Furnishings,2.05,71,SUP-049,4.013333333333333,15,48.92
OFF-ST-10001034,Eldon File Chest Portable File,Office Supplies,Storage,5.17,40,SUP-019,7.94,10,34.89
TEC-AC-10000521,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",Technology,Accessories,2.61,95,SUP-006,4.195,23,37.78
OFF-SU-10003002,Letter Slitter,Office Supplies,Supplies,3.74,44,SUP-022,5.04,2,25.79
TEC-PH-10000730,Samsung Galaxy S4 Active,Technology,Phones,709.65,28,SUP-049,708.32,5,-0.19
FUR-CH-10004983,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Furniture,Chairs,85.2,99,SUP-012,120.06800000000001,37,29.04
OFF-FA-10001332,"Acco Banker's Clasps, 5 3/4""-Long",Office Supplies,Fasteners,0.93,131,SUP-035,1.616,31,42.45
TEC-AC-10001874,Logitech Wireless Anywhere Mouse MX for PC and Mac,Technology,Accessories,18.99,68,SUP-015,25.013333333333332,21,24.08
OFF-BI-10000494,Acco Economy Flexible Poly Round Ring Binder,Office Supplies,Binders,0.4,72,SUP-005,1.2866666666666666,14,68.91
FUR-TA-10003469,Balt Split Level Computer Training Table,Furniture,Tables,23.12,114,SUP-037,59.54600000000001,34,61.17
OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,Office Supplies,Art,6.42,72,SUP-019,13.794285714285715,26,53.46
FUR-CH-10003606,SAFCO Folding Chair Trolley,Furniture,Chairs,23.42,90,SUP-034,32.02333333333333,24,26.87
FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs,45.88,216,SUP-045,78.34555555555556,64,41.44
OFF-LA-10003537,Avery 515,Office Supplies,Labels,4.05,38,SUP-021,8.615,10,52.99
OFF-PA-10000069,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",Office Supplies,Paper,3.46,65,SUP-015,4.596666666666667,21,24.73
FUR-FU-10004017,"Executive Impressions 13"" Chairman Wall Clock",Furniture,Furnishings,26.3,113,SUP-035,49.21857142857143,36,46.56
FUR-FU-10004017,"Executive Impressions 13"" Chairman Wall Clock",Furniture,Furnishings,26.3,138,SUP-004,49.21857142857143,36,46.56
OFF-PA-10004733,Things To Do Today Spiral Book,Office Supplies,Paper,3.27,72,SUP-034,8.446666666666667,17,61.29
TEC-AC-10004814,Logitech Illuminated Ultrathin Keyboard with Backlighting,Technology,Accessories,13.78,39,SUP-027,17.1,10,19.42
OFF-SU-10002301,Serrated Blade or Curved Handle Hand Letter Openers,Office Supplies,Supplies,1.17,66,SUP-033,1.405,16,16.73
OFF-BI-10004318,Ibico EB-19 Dual Function Manual Binding System,Office Supplies,Binders,56.74,130,SUP-011,104.49,41,45.7
FUR-FU-10004164,"Eldon 300 Class Desk Accessories, Black",Furniture,Furnishings,3.0,46,SUP-002,3.92,7,23.47
TEC-AC-10001539,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,Technology,Accessories,83.39,76,SUP-033,136.87333333333333,11,39.08
TEC-PH-10002789,LG Exalt,Technology,Phones,57.85,85,SUP-039,119.01333333333334,15,51.39
OFF-BI-10004828,GBC Poly Designer Binding Covers,Office Supplies,Binders,4.93,143,SUP-040,7.441666666666666,40,33.75
OFF-AR-10001770,Economy #2 Pencils,Office Supplies,Art,0.75,112,SUP-002,1.11,32,32.43
FUR-FU-10004904,"Eldon ""L"" Workstation Diamond Chairmat",Furniture,Furnishings,56.46,57,SUP-036,96.2425,13,41.34
FUR-FU-10002396,"DAX Copper Panel Document Frame, 5 x 7 Size",Furniture,Furnishings,3.26,94,SUP-034,5.095000000000001,27,36.02
TEC-AC-10002331,"Maxell 74 Minute CDR, 10/Pack",Technology,Accessories,6.9,62,SUP-019,11.162,29,38.18
TEC-AC-10001090,Micro Innovations Wireless Classic Keyboard with Mouse,Technology,Accessories,6.62,64,SUP-041,9.75,12,32.1
FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Furniture,Bookcases,63.41,98,SUP-045,105.3142857142857,38,39.79
TEC-PH-10001619,LG G3,Technology,Phones,46.1,73,SUP-018,53.5725,32,13.95
OFF-PA-10000246,Riverleaf Stik-Withit Designer Note Cubes,Office Supplies,Paper,5.17,51,SUP-004,11.076,19,53.32
OFF-PA-10001461,HP Office Paper (20Lb. and 87 Bright),Office Supplies,Paper,5.17,55,SUP-007,8.235,11,37.22
OFF-AR-10004165,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",Office Supplies,Art,2.84,34,SUP-019,7.446666666666666,7,61.86
OFF-EN-10001028,Staple envelope,Office Supplies,Envelopes,6.35,34,SUP-015,9.280000000000001,11,31.57
TEC-PH-10003535,RCA ViSYS 25423RE1 Corded phone,Technology,Phones,60.74,31,SUP-001,79.99,2,24.07
FUR-FU-10001085,3M Polarizing Light Filter Sleeves,Furniture,Furnishings,8.97,71,SUP-015,12.4325,18,27.85
OFF-AR-10003481,Newell 348,Office Supplies,Art,1.79,80,SUP-022,5.545000000000001,27,67.72
OFF-PA-10002606,Xerox 1928,Office Supplies,Paper,6.31,42,SUP-035,17.0575,15,63.01
FUR-FU-10003731,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Furniture,Furnishings,3.75,68,SUP-048,6.986,30,46.32
OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Office Supplies,Appliances,5.56,86,SUP-021,7.715,28,27.93
FUR-FU-10003798,"Ultra Door Kickplate, 8""H x 34""W",Furniture,Furnishings,9.18,31,SUP-002,12.855,13,28.59
OFF-AR-10002704,Boston 1900 Electric Pencil Sharpener,Office Supplies,Art,5.22,20,SUP-038,7.49,2,30.31
TEC-AC-10002942,WD My Passport Ultra 1TB Portable External Hard Drive,Technology,Accessories,31.76,78,SUP-014,45.72666666666667,26,30.54
TEC-MA-10001016,Canon PC170 Desktop Personal Copier,Technology,Machines,27.87,62,SUP-017,31.99,18,12.88
TEC-AC-10001553,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Technology,Accessories,7.88,106,SUP-045,12.258,37,35.72
FUR-FU-10001215,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",Furniture,Furnishings,13.69,120,SUP-043,19.7375,36,30.64
OFF-PA-10002499,Xerox 1890,Office Supplies,Paper,18.14,41,SUP-022,32.625,11,44.4
TEC-PH-10003215,Jackery Bar Premium Fast-charging Portable Charger,Technology,Phones,13.63,57,SUP-011,18.27,27,25.4
OFF-LA-10002945,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",Office Supplies,Labels,2.56,150,SUP-042,6.579999999999999,43,61.09
OFF-AR-10002766,Prang Drawing Pencil Set,Office Supplies,Art,1.96,62,SUP-034,3.2775,20,40.2
TEC-PH-10004434,Cisco IP Phone 7961G VoIP phone - Dark gray,Technology,Phones,50.85,112,SUP-026,67.38000000000001,21,24.53
FUR-BO-10000711,"Hon Metal Bookcases, Gray",Furniture,Bookcases,79.18,52,SUP-039,334.62,8,76.34
OFF-BI-10001120,Ibico EPK-21 Electric Binding System,Office Supplies,Binders,664.24,61,SUP-028,3464.9833333333336,17,80.83
OFF-AP-10004655,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",Office Supplies,Appliances,2.84,74,SUP-022,3.915,14,27.46
FUR-BO-10004360,Rush Hierlooms Collection Rich Wood Bookcases,Furniture,Bookcases,24.73,82,SUP-021,36.31,15,31.89
TEC-AC-10000199,Kingston Digital DataTraveler 8GB USB 2.0,Technology,Accessories,2.97,38,SUP-032,4.476666666666667,12,33.66
TEC-MA-10001127,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",Technology,Machines,719.95,46,SUP-029,1587.9566666666667,20,54.66
OFF-AR-10001227,Newell 338,Office Supplies,Art,0.92,77,SUP-015,1.175,20,21.7
FUR-CH-10000229,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Furniture,Chairs,70.46,104,SUP-033,102.51750000000001,21,31.27
FUR-BO-10002853,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,44.28,33,SUP-025,76.13499999999999,10,41.84
OFF-PA-10004022,Hammermill Color Copier Paper (28Lb. and 96 Bright),Office Supplies,Paper,1.68,70,SUP-015,2.7750000000000004,12,39.46
OFF-PA-10004248,Xerox 1990,Office Supplies,Paper,3.21,63,SUP-025,4.75,8,32.42
OFF-PA-10001363,Xerox 1933,Office Supplies,Paper,6.69,89,SUP-018,9.528,31,29.79
OFF-BI-10003876,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Office Supplies,Binders,17.87,68,SUP-048,60.96600000000001,23,70.69
OFF-EN-10004007,Park Ridge Embossed Executive Business Envelopes,Office Supplies,Envelopes,4.99,38,SUP-044,6.92,9,27.89
FUR-BO-10003894,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Furniture,Bookcases,29.71,86,SUP-005,43.57,21,31.81
TEC-MA-10001570,Cisco Desktop Collaboration Experience DX650 IP Video Phone,Technology,Machines,158.16,39,SUP-034,192.9,2,18.01
FUR-FU-10003930,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,Furniture,Furnishings,65.76,67,SUP-014,352.135,9,81.33
OFF-PA-10000232,Xerox 1975,Office Supplies,Paper,1.71,108,SUP-018,4.904000000000001,29,65.13
OFF-AR-10001972,Newell 323,Office Supplies,Art,0.65,88,SUP-011,0.9033333333333333,23,28.04
OFF-AR-10004587,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",Office Supplies,Art,2.59,82,SUP-049,3.935,16,34.18
OFF-AP-10001366,Staple holder,Office Supplies,Appliances,5.88,69,SUP-008,9.9075,22,40.65
OFF-BI-10000216,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Office Supplies,Binders,2.37,76,SUP-009,5.743333333333333,16,58.73
TEC-MA-10001047,"3D Systems Cube Printer, 2nd Generation, Magenta",Technology,Machines,2134.31,54,SUP-029,2383.315,6,10.45
OFF-LA-10003720,Avery 487,Office Supplies,Labels,1.2,160,SUP-002,1.6942857142857142,50,29.17
TEC-MA-10003246,Hewlett-Packard Deskjet D4360 Printer,Technology,Machines,171.48,44,SUP-026,223.98,2,23.44
FUR-FU-10000175,DAX Wood Document Frame.,Furniture,Furnishings,8.06,38,SUP-019,13.01,15,38.05
OFF-PA-10000556,Xerox 208,Office Supplies,Paper,3.57,65,SUP-002,4.535,12,21.28
TEC-AC-10003237,Memorex Micro Travel Drive 4 GB,Technology,Accessories,4.69,58,SUP-018,8.43,17,44.37
OFF-EN-10003068,#6 3/4 Gummed Flap White Envelopes,Office Supplies,Envelopes,2.64,73,SUP-026,3.96,18,33.33
FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,Furniture,Furnishings,6.01,79,SUP-007,10.896666666666667,29,44.85
OFF-PA-10000565,Easy-staple paper,Office Supplies,Paper,11.34,59,SUP-003,17.595,17,35.55
OFF-LA-10000414,Avery 503,Office Supplies,Labels,3.43,93,SUP-006,4.586666666666667,27,25.22
OFF-AP-10002998,Holmes 99% HEPA Air Purifier,Office Supplies,Appliances,10.47,60,SUP-003,33.545,24,68.79
FUR-BO-10004690,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,Furniture,Bookcases,78.63,36,SUP-040,195.91,10,59.86
OFF-AR-10002445,SANFORD Major Accent Highlighters,Office Supplies,Art,4.71,85,SUP-028,9.79857142857143,30,51.93
FUR-BO-10003546,Hon 4-Shelf Metal Bookcases,Furniture,Bookcases,80.88,57,SUP-011,189.3375,16,57.28
FUR-TA-10003392,Global Adaptabilities Conference Tables,Furniture,Tables,202.65,82,SUP-048,473.65250000000003,13,57.22
OFF-AR-10003217,Newell 316,Office Supplies,Art,3.86,52,SUP-007,6.845,9,43.61
OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,Office Supplies,Storage,73.53,183,SUP-013,124.86,46,41.11
OFF-AR-10001761,Avery Hi-Liter Smear-Safe Highlighters,Office Supplies,Art,2.73,114,SUP-044,4.698,27,41.89
OFF-EN-10003567,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",Office Supplies,Envelopes,6.08,59,SUP-046,9.173333333333334,23,33.72
OFF-PA-10003022,Xerox 1992,Office Supplies,Paper,6.67,91,SUP-015,13.433333333333332,31,50.35
OFF-PA-10003022,Xerox 1992,Office Supplies,Paper,6.67,108,SUP-030,13.433333333333332,31,50.35
FUR-TA-10004442,Riverside Furniture Stanwyck Manor Table Series,Furniture,Tables,72.83,72,SUP-018,170.83333333333334,9,57.37
OFF-ST-10000129,Fellowes Recycled Storage Drawers,Office Supplies,Storage,94.86,43,SUP-024,207.25333333333333,9,54.23
OFF-PA-10004948,Xerox 190,Office Supplies,Paper,6.33,48,SUP-033,13.695,3,53.78
OFF-PA-10001725,Xerox 1892,Office Supplies,Paper,19.89,51,SUP-028,29.07,4,31.58
TEC-PH-10000213,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Technology,Phones,15.99,65,SUP-044,28.116666666666664,13,43.13
OFF-PA-10000807,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",Office Supplies,Paper,4.78,45,SUP-039,8.596666666666666,11,44.4
OFF-ST-10003805,"24 Capacity Maxi Data Binder Racks, Pearl",Office Supplies,Storage,116.69,58,SUP-004,228.4475,21,48.92
OFF-PA-10004353,Southworth 25% Cotton Premium Laser Paper and Envelopes,Office Supplies,Paper,9.56,142,SUP-047,14.042000000000002,39,31.92
OFF-EN-10004206,Multimedia Mailers,Office Supplies,Envelopes,63.22,43,SUP-007,81.46,4,22.39
OFF-LA-10003388,Avery 5,Office Supplies,Labels,0.45,44,SUP-049,0.58,10,22.41
TEC-PH-10000193,Jensen SMPS-640 - speaker phone,Technology,Phones,15.97,90,SUP-044,24.6,26,35.08
FUR-FU-10002111,"Master Caster Door Stop, Large Brown",Furniture,Furnishings,3.12,35,SUP-025,4.076666666666667,14,23.47
OFF-ST-10000885,Fellowes Desktop Hanging File Manager,Office Supplies,Storage,6.05,108,SUP-032,9.6725,24,37.45
OFF-PA-10002709,Xerox 1956,Office Supplies,Paper,3.74,49,SUP-022,4.785,18,21.84
FUR-FU-10003424,Nu-Dell Oak Frame,Furniture,Furnishings,10.53,41,SUP-030,28.399999999999995,11,62.92
OFF-BI-10003718,GBC Therma-A-Bind 250T Electric Binding System,Office Supplies,Binders,61.87,58,SUP-004,86.09,14,28.13
