Order_ID,Status,Status_Date,Updated_By
CA-2017-139549,Processing,2017-10-21 05:00:00,WarehouseStaff
CA-2017-139549,Shipped,2017-10-25 00:00:00,ShippingDept
CA-2017-139549,Delivered,2017-11-01 00:00:00,DeliveryService
CA-2016-104059,Pending,2016-06-13 00:00:00,System
CA-2016-104059,Confirmed,2016-06-13 07:00:00,OrderManager
CA-2016-104059,Processing,2016-06-13 19:00:00,WarehouseStaff
CA-2016-104059,Shipped,2016-06-15 00:00:00,ShippingDept
CA-2016-104059,Delivered,2016-06-17 00:00:00,DeliveryService
CA-2018-164112,Pending,2018-06-30 00:00:00,System
CA-2018-164112,Confirmed,2018-06-30 08:00:00,OrderManager
CA-2018-164112,Processing,2018-07-01 06:00:00,WarehouseStaff
CA-2018-164112,Shipped,2018-07-04 00:00:00,ShippingDept
CA-2018-164112,Delivered,2018-07-11 00:00:00,DeliveryService
CA-2016-143882,Pending,2016-06-26 00:00:00,System
CA-2016-143882,Confirmed,2016-06-26 11:00:00,OrderManager
CA-2016-143882,Processing,2016-06-27 01:00:00,WarehouseStaff
CA-2016-143882,Shipped,2016-06-30 00:00:00,ShippingDept
CA-2016-143882,Delivered,2016-07-07 00:00:00,DeliveryService
US-2017-139262,Pending,2017-02-21 00:00:00,System
US-2017-139262,Confirmed,2017-02-21 08:00:00,OrderManager
US-2017-139262,Processing,2017-02-21 23:00:00,WarehouseStaff
US-2017-139262,Shipped,2017-02-25 00:00:00,ShippingDept
US-2017-139262,Delivered,2017-03-01 00:00:00,DeliveryService
CA-2018-146192,Pending,2018-04-22 00:00:00,System
CA-2018-146192,Confirmed,2018-04-22 11:00:00,OrderManager
CA-2018-146192,Processing,2018-04-23 06:00:00,WarehouseStaff
CA-2018-146192,Shipped,2018-04-26 00:00:00,ShippingDept
CA-2018-146192,Delivered,2018-05-01 00:00:00,DeliveryService
CA-2018-134810,Pending,2018-05-09 00:00:00,System
CA-2018-134810,Confirmed,2018-05-09 05:00:00,OrderManager
CA-2018-134810,Processing,2018-05-10 00:00:00,WarehouseStaff
CA-2018-134810,Shipped,2018-05-10 00:00:00,ShippingDept
CA-2018-134810,Delivered,2018-05-17 00:00:00,DeliveryService
CA-2016-154284,Pending,2016-12-21 00:00:00,System
CA-2016-154284,Confirmed,2016-12-21 10:00:00,OrderManager
CA-2016-154284,Processing,2016-12-22 04:00:00,WarehouseStaff
CA-2016-154284,Shipped,2016-12-26 00:00:00,ShippingDept
CA-2016-154284,Delivered,2016-12-28 00:00:00,DeliveryService
CA-2015-156244,Pending,2015-08-12 00:00:00,System
CA-2015-156244,Confirmed,2015-08-12 09:00:00,OrderManager
CA-2015-156244,Processing,2015-08-12 18:00:00,WarehouseStaff
CA-2015-156244,Shipped,2015-08-16 00:00:00,ShippingDept
CA-2015-156244,Delivered,2015-08-21 00:00:00,DeliveryService
CA-2016-106362,Pending,2016-12-11 00:00:00,System
CA-2016-106362,Confirmed,2016-12-11 06:00:00,OrderManager
CA-2016-106362,Processing,2016-12-11 17:00:00,WarehouseStaff
CA-2016-106362,Shipped,2016-12-15 00:00:00,ShippingDept
CA-2016-106362,Delivered,2016-12-21 00:00:00,DeliveryService
US-2018-168802,Pending,2018-11-03 00:00:00,System
US-2018-168802,Confirmed,2018-11-03 05:00:00,OrderManager
US-2018-168802,Processing,2018-11-03 11:00:00,WarehouseStaff
US-2018-168802,Shipped,2018-11-07 00:00:00,ShippingDept
US-2018-168802,Delivered,2018-11-09 00:00:00,DeliveryService
US-2018-146906,Pending,2018-03-13 00:00:00,System
US-2018-146906,Confirmed,2018-03-13 02:00:00,OrderManager
US-2018-146906,Processing,2018-03-13 19:00:00,WarehouseStaff
US-2018-146906,Shipped,2018-03-17 00:00:00,ShippingDept
US-2018-146906,Delivered,2018-03-24 00:00:00,DeliveryService
CA-2017-166380,Pending,2017-05-30 00:00:00,System
CA-2017-166380,Confirmed,2017-05-30 05:00:00,OrderManager
CA-2017-166380,Processing,2017-05-30 20:00:00,WarehouseStaff
CA-2017-166380,Shipped,2017-06-03 00:00:00,ShippingDept
CA-2017-166380,Delivered,2017-06-09 00:00:00,DeliveryService
US-2016-158911,Pending,2016-07-05 00:00:00,System
US-2016-158911,Confirmed,2016-07-05 01:00:00,OrderManager
US-2016-158911,Processing,2016-07-06 01:00:00,WarehouseStaff
US-2016-158911,Shipped,2016-07-11 00:00:00,ShippingDept
US-2016-158911,Delivered,2016-07-16 00:00:00,DeliveryService
US-2015-103338,Pending,2015-03-11 00:00:00,System
US-2015-103338,Confirmed,2015-03-11 09:00:00,OrderManager
US-2015-103338,Processing,2015-03-12 02:00:00,WarehouseStaff
US-2015-103338,Shipped,2015-03-15 00:00:00,ShippingDept
US-2015-103338,Delivered,2015-03-22 00:00:00,DeliveryService
CA-2016-109169,Pending,2016-04-20 00:00:00,System
CA-2016-109169,Confirmed,2016-04-20 12:00:00,OrderManager
CA-2016-109169,Processing,2016-04-21 04:00:00,WarehouseStaff
CA-2016-109169,Shipped,2016-04-24 00:00:00,ShippingDept
CA-2016-109169,Delivered,2016-04-27 00:00:00,DeliveryService
US-2018-167318,Pending,2018-07-26 00:00:00,System
US-2018-167318,Confirmed,2018-07-26 02:00:00,OrderManager
US-2018-167318,Processing,2018-07-26 19:00:00,WarehouseStaff
US-2018-167318,Shipped,2018-08-01 00:00:00,ShippingDept
US-2018-167318,Delivered,2018-08-06 00:00:00,DeliveryService
US-2015-120313,Pending,2015-10-31 00:00:00,System
US-2015-120313,Confirmed,2015-10-31 09:00:00,OrderManager
US-2015-120313,Processing,2015-11-01 03:00:00,WarehouseStaff
US-2015-120313,Shipped,2015-11-02 00:00:00,ShippingDept
US-2015-120313,Delivered,2015-11-09 00:00:00,DeliveryService
CA-2018-135419,Pending,2018-11-03 00:00:00,System
CA-2018-135419,Confirmed,2018-11-03 04:00:00,OrderManager
CA-2018-135419,Processing,2018-11-04 01:00:00,WarehouseStaff
CA-2018-135419,Shipped,2018-11-09 00:00:00,ShippingDept
CA-2018-135419,Delivered,2018-11-16 00:00:00,DeliveryService
CA-2017-128671,Pending,2017-08-11 00:00:00,System
CA-2017-128671,Confirmed,2017-08-11 10:00:00,OrderManager
CA-2017-128671,Processing,2017-08-12 01:00:00,WarehouseStaff
CA-2017-128671,Shipped,2017-08-16 00:00:00,ShippingDept
CA-2017-128671,Delivered,2017-08-19 00:00:00,DeliveryService
CA-2017-149335,Pending,2017-07-25 00:00:00,System
CA-2017-149335,Confirmed,2017-07-25 06:00:00,OrderManager
CA-2017-149335,Processing,2017-07-26 04:00:00,WarehouseStaff
CA-2017-149335,Shipped,2017-07-25 00:00:00,ShippingDept
CA-2017-149335,Delivered,2017-07-28 00:00:00,DeliveryService
CA-2015-168312,Pending,2015-03-01 00:00:00,System
CA-2015-168312,Confirmed,2015-03-01 12:00:00,OrderManager
CA-2015-168312,Processing,2015-03-01 23:00:00,WarehouseStaff
CA-2015-168312,Shipped,2015-03-07 00:00:00,ShippingDept
CA-2015-168312,Delivered,2015-03-13 00:00:00,DeliveryService
US-2018-105935,Pending,2018-01-26 00:00:00,System
US-2018-105935,Confirmed,2018-01-26 01:00:00,OrderManager
US-2018-105935,Processing,2018-01-26 07:00:00,WarehouseStaff
US-2018-105935,Shipped,2018-01-31 00:00:00,ShippingDept
US-2018-105935,Delivered,2018-02-05 00:00:00,DeliveryService
CA-2015-161508,Pending,2015-07-12 00:00:00,System
CA-2015-161508,Confirmed,2015-07-12 04:00:00,OrderManager
CA-2015-161508,Processing,2015-07-12 10:00:00,WarehouseStaff
CA-2015-161508,Shipped,2015-07-16 00:00:00,ShippingDept
CA-2015-161508,Delivered,2015-07-20 00:00:00,DeliveryService
CA-2018-130904,Pending,2018-04-11 00:00:00,System
CA-2018-130904,Confirmed,2018-04-11 09:00:00,OrderManager
CA-2018-130904,Processing,2018-04-12 05:00:00,WarehouseStaff
CA-2018-130904,Shipped,2018-04-16 00:00:00,ShippingDept
CA-2018-130904,Delivered,2018-04-22 00:00:00,DeliveryService
CA-2018-133620,Pending,2018-11-13 00:00:00,System
CA-2018-133620,Confirmed,2018-11-13 10:00:00,OrderManager
CA-2018-133620,Processing,2018-11-14 06:00:00,WarehouseStaff
CA-2018-133620,Shipped,2018-11-18 00:00:00,ShippingDept
CA-2018-133620,Delivered,2018-11-22 00:00:00,DeliveryService
CA-2016-142937,Pending,2016-12-05 00:00:00,System
CA-2016-142937,Confirmed,2016-12-05 01:00:00,OrderManager
CA-2016-142937,Processing,2016-12-05 23:00:00,WarehouseStaff
CA-2016-142937,Shipped,2016-12-06 00:00:00,ShippingDept
CA-2016-142937,Delivered,2016-12-08 00:00:00,DeliveryService
US-2017-149790,Pending,2017-09-26 00:00:00,System
US-2017-149790,Confirmed,2017-09-26 11:00:00,OrderManager
US-2017-149790,Processing,2017-09-26 22:00:00,WarehouseStaff
US-2017-149790,Shipped,2017-10-01 00:00:00,ShippingDept
US-2017-149790,Delivered,2017-10-05 00:00:00,DeliveryService
CA-2017-130778,Pending,2017-11-19 00:00:00,System
CA-2017-130778,Confirmed,2017-11-19 12:00:00,OrderManager
CA-2017-130778,Processing,2017-11-20 03:00:00,WarehouseStaff
CA-2017-130778,Shipped,2017-11-25 00:00:00,ShippingDept
CA-2017-130778,Delivered,2017-12-02 00:00:00,DeliveryService
CA-2018-144456,Pending,2018-09-08 00:00:00,System
CA-2018-144456,Confirmed,2018-09-08 11:00:00,OrderManager
CA-2018-144456,Processing,2018-09-09 05:00:00,WarehouseStaff
CA-2018-144456,Shipped,2018-09-09 00:00:00,ShippingDept
CA-2018-144456,Delivered,2018-09-14 00:00:00,DeliveryService
CA-2018-103478,Pending,2018-07-21 00:00:00,System
CA-2018-103478,Confirmed,2018-07-21 06:00:00,OrderManager
CA-2018-103478,Processing,2018-07-22 00:00:00,WarehouseStaff
CA-2018-103478,Shipped,2018-07-24 00:00:00,ShippingDept
CA-2018-103478,Delivered,2018-07-28 00:00:00,DeliveryService
CA-2018-118577,Pending,2018-10-06 00:00:00,System
CA-2018-118577,Confirmed,2018-10-06 06:00:00,OrderManager
CA-2018-118577,Processing,2018-10-06 23:00:00,WarehouseStaff
CA-2018-118577,Shipped,2018-10-11 00:00:00,ShippingDept
CA-2018-118577,Delivered,2018-10-15 00:00:00,DeliveryService
CA-2018-113572,Pending,2018-11-07 00:00:00,System
CA-2018-113572,Confirmed,2018-11-07 04:00:00,OrderManager
CA-2018-113572,Processing,2018-11-07 19:00:00,WarehouseStaff
CA-2018-113572,Shipped,2018-11-11 00:00:00,ShippingDept
CA-2018-113572,Delivered,2018-11-13 00:00:00,DeliveryService
CA-2017-153269,Pending,2017-03-09 00:00:00,System
CA-2017-153269,Confirmed,2017-03-09 12:00:00,OrderManager
CA-2017-153269,Processing,2017-03-10 02:00:00,WarehouseStaff
CA-2017-153269,Shipped,2017-03-12 00:00:00,ShippingDept
CA-2017-153269,Delivered,2017-03-14 00:00:00,DeliveryService
CA-2018-161655,Pending,2018-05-13 00:00:00,System
CA-2018-161655,Confirmed,2018-05-13 01:00:00,OrderManager
CA-2018-161655,Processing,2018-05-13 07:00:00,WarehouseStaff
CA-2018-161655,Shipped,2018-05-18 00:00:00,ShippingDept
CA-2018-161655,Delivered,2018-05-25 00:00:00,DeliveryService
CA-2017-101469,Pending,2017-07-02 00:00:00,System
CA-2017-101469,Confirmed,2017-07-02 06:00:00,OrderManager
CA-2017-101469,Processing,2017-07-02 13:00:00,WarehouseStaff
CA-2017-101469,Shipped,2017-07-08 00:00:00,ShippingDept
CA-2017-101469,Delivered,2017-07-13 00:00:00,DeliveryService
CA-2015-153087,Pending,2015-12-27 00:00:00,System
CA-2015-153087,Confirmed,2015-12-27 01:00:00,OrderManager
CA-2015-153087,Processing,2015-12-27 16:00:00,WarehouseStaff
CA-2015-153087,Shipped,2016-01-03 00:00:00,ShippingDept
CA-2015-153087,Delivered,2016-01-07 00:00:00,DeliveryService
CA-2018-135076,Pending,2018-04-13 00:00:00,System
CA-2018-135076,Confirmed,2018-04-13 06:00:00,OrderManager
CA-2018-135076,Processing,2018-04-13 12:00:00,WarehouseStaff
CA-2018-135076,Shipped,2018-04-17 00:00:00,ShippingDept
CA-2018-135076,Delivered,2018-04-21 00:00:00,DeliveryService
CA-2015-161634,Pending,2015-11-14 00:00:00,System
CA-2015-161634,Confirmed,2015-11-14 06:00:00,OrderManager
CA-2015-161634,Processing,2015-11-14 13:00:00,WarehouseStaff
CA-2015-161634,Shipped,2015-11-20 00:00:00,ShippingDept
CA-2015-161634,Delivered,2015-11-26 00:00:00,DeliveryService
CA-2018-141481,Pending,2018-06-11 00:00:00,System
CA-2018-141481,Confirmed,2018-06-11 12:00:00,OrderManager
CA-2018-141481,Processing,2018-06-12 09:00:00,WarehouseStaff
CA-2018-141481,Shipped,2018-06-14 00:00:00,ShippingDept
CA-2018-141481,Delivered,2018-06-18 00:00:00,DeliveryService
CA-2017-132549,Pending,2017-11-25 00:00:00,System
CA-2017-132549,Confirmed,2017-11-25 11:00:00,OrderManager
CA-2017-132549,Processing,2017-11-26 00:00:00,WarehouseStaff
CA-2017-132549,Shipped,2017-11-30 00:00:00,ShippingDept
CA-2017-132549,Delivered,2017-12-03 00:00:00,DeliveryService
US-2015-155544,Pending,2015-03-21 00:00:00,System
US-2015-155544,Confirmed,2015-03-21 01:00:00,OrderManager
US-2015-155544,Processing,2015-03-21 14:00:00,WarehouseStaff
US-2015-155544,Shipped,2015-03-25 00:00:00,ShippingDept
US-2015-155544,Delivered,2015-03-31 00:00:00,DeliveryService
US-2016-115238,Pending,2016-04-30 00:00:00,System
US-2016-115238,Confirmed,2016-04-30 03:00:00,OrderManager
US-2016-115238,Processing,2016-04-30 13:00:00,WarehouseStaff
US-2016-115238,Shipped,2016-05-04 00:00:00,ShippingDept
US-2016-115238,Delivered,2016-05-07 00:00:00,DeliveryService
CA-2018-132199,Pending,2018-05-03 00:00:00,System
CA-2018-132199,Confirmed,2018-05-03 04:00:00,OrderManager
CA-2018-132199,Processing,2018-05-03 14:00:00,WarehouseStaff
CA-2018-132199,Shipped,2018-05-08 00:00:00,ShippingDept
CA-2018-132199,Delivered,2018-05-15 00:00:00,DeliveryService
CA-2017-163174,Pending,2017-08-26 00:00:00,System
CA-2017-163174,Confirmed,2017-08-26 09:00:00,OrderManager
CA-2017-163174,Processing,2017-08-26 19:00:00,WarehouseStaff
CA-2017-163174,Shipped,2017-08-30 00:00:00,ShippingDept
CA-2017-163174,Delivered,2017-09-04 00:00:00,DeliveryService
CA-2015-110555,Pending,2015-04-11 00:00:00,System
CA-2015-110555,Confirmed,2015-04-11 12:00:00,OrderManager
CA-2015-110555,Processing,2015-04-11 21:00:00,WarehouseStaff
CA-2015-110555,Shipped,2015-04-18 00:00:00,ShippingDept
CA-2015-110555,Delivered,2015-04-25 00:00:00,DeliveryService
CA-2018-147207,Pending,2018-01-02 00:00:00,System
CA-2018-147207,Confirmed,2018-01-02 08:00:00,OrderManager
CA-2018-147207,Processing,2018-01-03 01:00:00,WarehouseStaff
CA-2018-147207,Shipped,2018-01-04 00:00:00,ShippingDept
CA-2018-147207,Delivered,2018-01-08 00:00:00,DeliveryService
CA-2018-137631,Pending,2018-04-28 00:00:00,System
CA-2018-137631,Confirmed,2018-04-28 11:00:00,OrderManager
CA-2018-137631,Processing,2018-04-29 00:00:00,WarehouseStaff
CA-2018-137631,Shipped,2018-05-02 00:00:00,ShippingDept
CA-2018-137631,Delivered,2018-05-07 00:00:00,DeliveryService
CA-2018-157273,Pending,2018-01-30 00:00:00,System
CA-2018-157273,Confirmed,2018-01-30 01:00:00,OrderManager
CA-2018-157273,Processing,2018-01-30 22:00:00,WarehouseStaff
CA-2018-157273,Shipped,2018-02-02 00:00:00,ShippingDept
CA-2018-157273,Delivered,2018-02-06 00:00:00,DeliveryService
CA-2015-109918,Pending,2015-09-07 00:00:00,System
CA-2015-109918,Confirmed,2015-09-07 02:00:00,OrderManager
CA-2015-109918,Processing,2015-09-07 16:00:00,WarehouseStaff
CA-2015-109918,Shipped,2015-09-12 00:00:00,ShippingDept
CA-2015-109918,Delivered,2015-09-16 00:00:00,DeliveryService
CA-2017-118745,Pending,2017-06-11 00:00:00,System
CA-2017-118745,Confirmed,2017-06-11 03:00:00,OrderManager
CA-2017-118745,Processing,2017-06-12 02:00:00,WarehouseStaff
CA-2017-118745,Shipped,2017-06-16 00:00:00,ShippingDept
CA-2017-118745,Delivered,2017-06-18 00:00:00,DeliveryService
CA-2017-163972,Pending,2017-10-17 00:00:00,System
CA-2017-163972,Confirmed,2017-10-17 09:00:00,OrderManager
CA-2017-163972,Processing,2017-10-17 22:00:00,WarehouseStaff
CA-2017-163972,Shipped,2017-10-21 00:00:00,ShippingDept
CA-2017-163972,Delivered,2017-10-28 00:00:00,DeliveryService
CA-2015-165393,Pending,2015-12-27 00:00:00,System
CA-2015-165393,Confirmed,2015-12-27 01:00:00,OrderManager
CA-2015-165393,Processing,2015-12-27 23:00:00,WarehouseStaff
CA-2015-165393,Shipped,2015-12-30 00:00:00,ShippingDept
CA-2015-165393,Delivered,2016-01-03 00:00:00,DeliveryService
CA-2017-113726,Pending,2017-11-24 00:00:00,System
CA-2017-113726,Confirmed,2017-11-24 05:00:00,OrderManager
CA-2017-113726,Processing,2017-11-24 18:00:00,WarehouseStaff
CA-2017-113726,Shipped,2017-12-01 00:00:00,ShippingDept
CA-2017-113726,Delivered,2017-12-04 00:00:00,DeliveryService
CA-2017-152940,Pending,2017-11-10 00:00:00,System
CA-2017-152940,Confirmed,2017-11-10 01:00:00,OrderManager
CA-2017-152940,Processing,2017-11-10 14:00:00,WarehouseStaff
CA-2017-152940,Shipped,2017-11-13 00:00:00,ShippingDept
CA-2017-152940,Delivered,2017-11-20 00:00:00,DeliveryService
CA-2016-158701,Pending,2016-01-05 00:00:00,System
CA-2016-158701,Confirmed,2016-01-05 05:00:00,OrderManager
CA-2016-158701,Processing,2016-01-06 04:00:00,WarehouseStaff
CA-2016-158701,Shipped,2016-01-10 00:00:00,ShippingDept
CA-2016-158701,Delivered,2016-01-17 00:00:00,DeliveryService
CA-2018-156272,Pending,2018-03-21 00:00:00,System
CA-2018-156272,Confirmed,2018-03-21 10:00:00,OrderManager
CA-2018-156272,Processing,2018-03-21 23:00:00,WarehouseStaff
CA-2018-156272,Shipped,2018-03-27 00:00:00,ShippingDept
CA-2018-156272,Delivered,2018-03-29 00:00:00,DeliveryService
CA-2016-162964,Pending,2016-11-12 00:00:00,System
CA-2016-162964,Confirmed,2016-11-12 02:00:00,OrderManager
CA-2016-162964,Processing,2016-11-12 19:00:00,WarehouseStaff
CA-2016-162964,Shipped,2016-11-18 00:00:00,ShippingDept
CA-2016-162964,Delivered,2016-11-25 00:00:00,DeliveryService
CA-2015-103527,Pending,2015-09-09 00:00:00,System
CA-2015-103527,Confirmed,2015-09-09 07:00:00,OrderManager
CA-2015-103527,Processing,2015-09-10 01:00:00,WarehouseStaff
CA-2015-103527,Shipped,2015-09-14 00:00:00,ShippingDept
CA-2015-103527,Delivered,2015-09-19 00:00:00,DeliveryService
CA-2017-134544,Pending,2017-03-17 00:00:00,System
CA-2017-134544,Confirmed,2017-03-17 08:00:00,OrderManager
CA-2017-134544,Processing,2017-03-18 08:00:00,WarehouseStaff
CA-2017-134544,Shipped,2017-03-19 00:00:00,ShippingDept
CA-2017-134544,Delivered,2017-03-25 00:00:00,DeliveryService
CA-2017-163048,Pending,2017-02-08 00:00:00,System
CA-2017-163048,Confirmed,2017-02-08 11:00:00,OrderManager
CA-2017-163048,Processing,2017-02-09 10:00:00,WarehouseStaff
CA-2017-163048,Shipped,2017-02-15 00:00:00,ShippingDept
CA-2017-163048,Delivered,2017-02-21 00:00:00,DeliveryService
CA-2017-145135,Pending,2017-11-26 00:00:00,System
CA-2017-145135,Confirmed,2017-11-26 01:00:00,OrderManager
CA-2017-145135,Processing,2017-11-26 14:00:00,WarehouseStaff
CA-2017-145135,Shipped,2017-11-28 00:00:00,ShippingDept
CA-2017-145135,Delivered,2017-12-01 00:00:00,DeliveryService
CA-2018-137582,Pending,2018-09-04 00:00:00,System
CA-2018-137582,Confirmed,2018-09-04 09:00:00,OrderManager
CA-2018-137582,Processing,2018-09-05 03:00:00,WarehouseStaff
CA-2018-137582,Shipped,2018-09-08 00:00:00,ShippingDept
CA-2018-137582,Delivered,2018-09-15 00:00:00,DeliveryService
CA-2016-149601,Pending,2016-05-28 00:00:00,System
CA-2016-149601,Confirmed,2016-05-28 11:00:00,OrderManager
CA-2016-149601,Processing,2016-05-29 11:00:00,WarehouseStaff
CA-2016-149601,Shipped,2016-06-03 00:00:00,ShippingDept
CA-2016-149601,Delivered,2016-06-10 00:00:00,DeliveryService
CA-2015-139423,Pending,2015-11-01 00:00:00,System
CA-2015-139423,Confirmed,2015-11-01 03:00:00,OrderManager
CA-2015-139423,Processing,2015-11-02 00:00:00,WarehouseStaff
CA-2015-139423,Shipped,2015-11-05 00:00:00,ShippingDept
CA-2015-139423,Delivered,2015-11-12 00:00:00,DeliveryService
CA-2017-102596,Pending,2017-12-27 00:00:00,System
CA-2017-102596,Confirmed,2017-12-27 05:00:00,OrderManager
CA-2017-102596,Processing,2017-12-28 01:00:00,WarehouseStaff
CA-2017-102596,Shipped,2017-12-30 00:00:00,ShippingDept
CA-2017-102596,Delivered,2018-01-02 00:00:00,DeliveryService
CA-2018-153227,Pending,2018-12-04 00:00:00,System
CA-2018-153227,Confirmed,2018-12-04 10:00:00,OrderManager
CA-2018-153227,Processing,2018-12-05 08:00:00,WarehouseStaff
CA-2018-153227,Shipped,2018-12-06 00:00:00,ShippingDept
CA-2018-153227,Delivered,2018-12-11 00:00:00,DeliveryService
CA-2018-110625,Pending,2018-12-23 00:00:00,System
CA-2018-110625,Confirmed,2018-12-23 07:00:00,OrderManager
CA-2018-110625,Processing,2018-12-23 16:00:00,WarehouseStaff
CA-2018-110625,Shipped,2018-12-30 00:00:00,ShippingDept
CA-2018-110625,Delivered,2019-01-03 00:00:00,DeliveryService
CA-2017-142594,Pending,2017-12-01 00:00:00,System
CA-2017-142594,Confirmed,2017-12-01 12:00:00,OrderManager
CA-2017-142594,Processing,2017-12-01 19:00:00,WarehouseStaff
CA-2017-142594,Shipped,2017-12-06 00:00:00,ShippingDept
CA-2017-142594,Delivered,2017-12-10 00:00:00,DeliveryService
CA-2015-152254,Pending,2015-06-30 00:00:00,System
CA-2015-152254,Confirmed,2015-06-30 11:00:00,OrderManager
CA-2015-152254,Processing,2015-07-01 01:00:00,WarehouseStaff
CA-2015-152254,Shipped,2015-06-30 00:00:00,ShippingDept
CA-2015-152254,Delivered,2015-07-04 00:00:00,DeliveryService
US-2015-120236,Pending,2015-09-03 00:00:00,System
US-2015-120236,Confirmed,2015-09-03 05:00:00,OrderManager
US-2015-120236,Processing,2015-09-03 22:00:00,WarehouseStaff
US-2015-120236,Shipped,2015-09-04 00:00:00,ShippingDept
US-2015-120236,Delivered,2015-09-06 00:00:00,DeliveryService
CA-2018-120061,Pending,2018-11-02 00:00:00,System
CA-2018-120061,Confirmed,2018-11-02 04:00:00,OrderManager
CA-2018-120061,Processing,2018-11-02 15:00:00,WarehouseStaff
CA-2018-120061,Shipped,2018-11-07 00:00:00,ShippingDept
CA-2018-120061,Delivered,2018-11-09 00:00:00,DeliveryService
CA-2016-133837,Pending,2016-04-13 00:00:00,System
CA-2016-133837,Confirmed,2016-04-13 07:00:00,OrderManager
CA-2016-133837,Processing,2016-04-13 18:00:00,WarehouseStaff
CA-2016-133837,Shipped,2016-04-18 00:00:00,ShippingDept
CA-2016-133837,Delivered,2016-04-21 00:00:00,DeliveryService
CA-2016-110814,Pending,2016-12-05 00:00:00,System
CA-2016-110814,Confirmed,2016-12-05 03:00:00,OrderManager
CA-2016-110814,Processing,2016-12-05 23:00:00,WarehouseStaff
CA-2016-110814,Shipped,2016-12-09 00:00:00,ShippingDept
CA-2016-110814,Delivered,2016-12-14 00:00:00,DeliveryService
CA-2017-154067,Pending,2017-02-01 00:00:00,System
CA-2017-154067,Confirmed,2017-02-01 03:00:00,OrderManager
CA-2017-154067,Processing,2017-02-01 18:00:00,WarehouseStaff
CA-2017-154067,Shipped,2017-02-07 00:00:00,ShippingDept
CA-2017-154067,Delivered,2017-02-11 00:00:00,DeliveryService
CA-2018-140480,Pending,2018-07-08 00:00:00,System
CA-2018-140480,Confirmed,2018-07-08 11:00:00,OrderManager
CA-2018-140480,Processing,2018-07-08 23:00:00,WarehouseStaff
CA-2018-140480,Shipped,2018-07-12 00:00:00,ShippingDept
CA-2018-140480,Delivered,2018-07-18 00:00:00,DeliveryService
CA-2016-134082,Pending,2016-12-11 00:00:00,System
CA-2016-134082,Confirmed,2016-12-11 04:00:00,OrderManager
CA-2016-134082,Processing,2016-12-12 03:00:00,WarehouseStaff
CA-2016-134082,Shipped,2016-12-17 00:00:00,ShippingDept
CA-2016-134082,Delivered,2016-12-22 00:00:00,DeliveryService
CA-2017-130820,Pending,2017-11-15 00:00:00,System
CA-2017-130820,Confirmed,2017-11-15 06:00:00,OrderManager
CA-2017-130820,Processing,2017-11-15 21:00:00,WarehouseStaff
CA-2017-130820,Shipped,2017-11-15 00:00:00,ShippingDept
CA-2017-130820,Delivered,2017-11-22 00:00:00,DeliveryService
CA-2017-159765,Pending,2017-05-09 00:00:00,System
CA-2017-159765,Confirmed,2017-05-09 07:00:00,OrderManager
CA-2017-159765,Processing,2017-05-10 02:00:00,WarehouseStaff
CA-2017-159765,Shipped,2017-05-12 00:00:00,ShippingDept
CA-2017-159765,Delivered,2017-05-17 00:00:00,DeliveryService
CA-2018-132290,Pending,2018-03-10 00:00:00,System
CA-2018-132290,Confirmed,2018-03-10 04:00:00,OrderManager
CA-2018-132290,Processing,2018-03-10 13:00:00,WarehouseStaff
CA-2018-132290,Shipped,2018-03-14 00:00:00,ShippingDept
CA-2018-132290,Delivered,2018-03-16 00:00:00,DeliveryService
CA-2017-147109,Pending,2017-12-17 00:00:00,System
CA-2017-147109,Confirmed,2017-12-17 03:00:00,OrderManager
CA-2017-147109,Processing,2017-12-17 16:00:00,WarehouseStaff
CA-2017-147109,Shipped,2017-12-21 00:00:00,ShippingDept
CA-2017-147109,Delivered,2017-12-25 00:00:00,DeliveryService
CA-2018-107265,Pending,2018-04-06 00:00:00,System
CA-2018-107265,Confirmed,2018-04-06 06:00:00,OrderManager
CA-2018-107265,Processing,2018-04-06 12:00:00,WarehouseStaff
CA-2018-107265,Shipped,2018-04-12 00:00:00,ShippingDept
CA-2018-107265,Delivered,2018-04-16 00:00:00,DeliveryService
CA-2018-118199,Pending,2018-05-09 00:00:00,System
CA-2018-118199,Confirmed,2018-05-09 07:00:00,OrderManager
CA-2018-118199,Processing,2018-05-10 07:00:00,WarehouseStaff
CA-2018-118199,Shipped,2018-05-11 00:00:00,ShippingDept
CA-2018-118199,Delivered,2018-05-16 00:00:00,DeliveryService
CA-2018-150091,Pending,2018-10-12 00:00:00,System
CA-2018-150091,Confirmed,2018-10-12 06:00:00,OrderManager
CA-2018-150091,Processing,2018-10-13 03:00:00,WarehouseStaff
CA-2018-150091,Shipped,2018-10-16 00:00:00,ShippingDept
CA-2018-150091,Delivered,2018-10-22 00:00:00,DeliveryService
CA-2017-137652,Pending,2017-08-28 00:00:00,System
CA-2017-137652,Confirmed,2017-08-28 04:00:00,OrderManager
CA-2017-137652,Processing,2017-08-28 19:00:00,WarehouseStaff
CA-2017-137652,Shipped,2017-08-30 00:00:00,ShippingDept
CA-2017-137652,Delivered,2017-09-04 00:00:00,DeliveryService
CA-2016-128356,Pending,2016-10-02 00:00:00,System
CA-2016-128356,Confirmed,2016-10-02 03:00:00,OrderManager
